Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Singapore,SGP,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,,,,,,,,,,,,,3.920118343,4.252657911,5.178735105,4.747252747,4.522613065,4.397025542,4.085714286,4.129061372,4.282482224,4.252822995,4.266144814,3.890362511,3.763820278,3.273809524,5.413973906,8.795641687,9.708401234,9.284518008,9.083715065,9.189323989,5.658522613,5.639025144,5.586788308,10.60946321,9.99384133,9.467184192,7.770427981,6.796434612,7.397804444,6.597660902,6.500617511,6.091328556,5.210900368,5.272596151,5.59972163,6.122097559,5.805538698,5.779473537,6.536849273,6.475113744,6.162302899,5.819601867,5.375234694,6.386733748,6.732497143,
Singapore,SGP,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.80581773,38.64345018,38.9011018,38.86980304,39.20724408,37.90426726,36.26537072,29.16215302,26.98467956,26.86625071,27.85183461,23.54167751,23.41052522,24.86669798,24.48286833,28.01313111,,
Singapore,SGP,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,14.91326036,13.68117289,13.5142172,13.36527064,15.28327216,16.76612098,17.21930706,15.75146348,13.47073009,14.33464896,14.52458126,12.93189074,24.00321175,24.56665843,27.40920924,25.56332386,23.92312485,25.22610954,28.67242373,33.71101341,33.61707149,31.26641412,27.7924633,29.48935833,19.82230555,18.33793889,14.10289662,13.87101282,15.87780727,14.08637448,12.76905219,10.88304025,8.860540642,8.09328155,9.397653924,9.552098753,8.079753944,9.117289984,12.11479376,12.64715059,13.12870567,13.51645613,14.91414279,17.78029973,18.85948807,20.04173482,27.44701191,24.24070573,26.43485993,32.6922187,32.72484122,31.49020093,31.17554099,22.01164479,18.36643317,
Singapore,SGP,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,21.68751645,23.48943652,23.80844503,23.73222419,22.5770149,22.02973416,20.64359768,18.05117061,16.39851639,15.52797334,14.18789036,12.73482553,10.35085585,10.7614277,10.38822699,11.50100412,10.03271868,9.664412339,8.477092935,7.546572518,7.802678227,7.798001303,10.1065886,9.5931383,9.460173935,7.978255109,7.363143759,6.77395461,6.06897774,6.31631919,6.360643032,5.883933446,5.230128912,4.58867753,4.419131332,4.327028118,4.376635982,4.009207907,3.243423395,3.661396737,3.611696254,3.521548191,3.064067101,2.827867345,2.567076862,2.835654018,2.823179059,3.291373271,3.188794443,3.385525442,3.323874179,3.482501983,3.661387765,4.146367395,4.259347416,
Singapore,SGP,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,25.72524367,20.95316045,16.75891753,16.934634,17.13333545,13.30758998,10.82318368,13.472518,10.2978321,8.035351463,7.657532304,10.86309182,7.460772419,5.6030663,8.223560902,8.071188037,7.411119055,7.198556178,5.748154071,4.089807805,3.228978233,3.821549891,3.430239913,2.70663279,2.784651584,2.771606293,2.872321651,2.181712722,1.677032896,1.411109217,1.173980327,0.934683489,0.873563246,0.892325323,0.73227875,0.618494336,0.538739733,0.491168198,0.399336313,0.380659017,0.411896033,0.465580806,0.410320997,0.385918966,0.376135739,0.354221642,0.321214138,0.305986722,0.346976864,0.389749211,0.362173218,0.364412439,0.347249036,0.457104897,0.483566697,
Singapore,SGP,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Singapore,SGP,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Singapore,SGP,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.725369,,,,,,1.104561,,,,,0.9213936,1.200757,1.755872,1.434612,0,0.7364771,0.7578779,0.5022995,0.5646605,0.5158592,0.5751822,0.8544077,0.5464629,0.6278245,0.6278245,0.5421733,0.5542138,
Singapore,SGP,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Singapore,SGP,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Singapore,SGP,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.068858,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Singapore,SGP,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.16,,,,,9.48,9.48,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.44,9.44,9.44,9.44,9.44,
Singapore,SGP,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.98,,,,,83.78,83.78,83.73,83.73,83.73,83.73,83.73,83.73,83.78,83.78,83.78,83.78,85.89,85.89,85.89,85.89,85.89,
Singapore,SGP,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Singapore,SGP,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Singapore,SGP,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.565462,,,,,,0.1927179,,,,,0.1546103,0.1888672,0.277815,0.2227955,0,0.0953885,0.101719,0.0685612,0.0877578,0.0795977,0.0905257,0.1363462,0.0844143,0.0965544,0.0965544,0.0839399,0.0863695,
Singapore,SGP,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Singapore,SGP,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Singapore,SGP,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3168347,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Singapore,SGP,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.04,,,,,6.57,6.57,6.58,6.58,6.58,6.58,6.58,6.58,6.76,6.76,6.76,6.76,6.87,6.87,6.87,6.87,6.87,
Singapore,SGP,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.4,,,,,71.67,71.67,71.72,71.72,71.72,71.72,71.72,71.72,70.81,70.81,70.81,70.81,72.04,72.04,72.04,72.04,72.04,
Singapore,SGP,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Singapore,SGP,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Singapore,SGP,Children (0-14) living with HIV,SH.HIV.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Singapore,SGP,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Singapore,SGP,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Improved water source (% of population with access),SH.H2O.SAFE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Singapore,SGP,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Singapore,SGP,"Improved water source, rural (% of rural population with access)",SH.H2O.SAFE.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Singapore,SGP,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Singapore,SGP,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,,,,,,,,,16,15.4,15,14.6,14,13,11.7,10.6,9.8,9.3,9.1,8.9,8.7,8.2,7.6,7.1,6.7,6.3,5.9,5.5,5,4.5,4,3.5,3.1,2.7,2.4,2.3,2.1,2,1.9,1.8,1.6,1.5,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,
Singapore,SGP,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,13,,,,,11,,,,,10,,
Singapore,SGP,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,,4.2,,,,,,,,,,3,,,,,2.9,3,
Singapore,SGP,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,3.5,,,,,,,,,,2.6,,,,,2.5,2.5,
Singapore,SGP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,47.8,43.8,40.6,38.3,36.5,35,33.5,31.9,30.3,28.8,27.4,26,24.3,22,19.6,17.6,16.2,15.4,15.1,15,14.7,14.1,13.2,12.3,11.6,10.9,10.4,9.8,9.1,8.4,7.7,6.9,6.3,5.7,5.3,5,4.8,4.6,4.4,4.1,3.9,3.6,3.4,3.2,3,3,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.8,
Singapore,SGP,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Probability of dying at age 5-14 years (per 1,000 children age 5)",SH.DYN.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,1.4,,,,,,,,,,0.9,,,,,0.8,0.7,
Singapore,SGP,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,762,732,703,662,600,524,458,410,379,365,355,351,338,323,311,304,296,286,276,259,240,219,195,175,153,136,129,115,107,99,92,80,73,67,62,61,61,57,57,58,58,54,54,54,54,54,55,55,
Singapore,SGP,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.3,,,,,76.6,,,,,77.1,,,,,74.8,,
Singapore,SGP,Number of under-five deaths,SH.DTH.MORT,2941,2674,2443,2257,2096,1952,1813,1678,1554,1447,1354,1265,1163,1032,896,781,697,643,616,604,592,574,548,525,511,495,489,476,457,435,411,377,350,320,299,281,267,251,235,214,199,180,166,154,143,142,138,138,134,135,136,136,137,133,133,133,139,
Singapore,SGP,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,,5.3,,,,,4.8,,,,,4.4,,
Singapore,SGP,Number of infant deaths,SH.DTH.IMRT,2188,2003,1847,1714,1602,1498,1399,1304,1218,1141,1076,1009,931,828,720,627,559,514,495,487,477,469,447,431,419,406,401,390,372,353,335,304,281,255,238,219,210,195,180,165,151,138,130,119,109,109,109,110,106,106,107,108,108,103,104,104,109,
Singapore,SGP,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1,,,,,18.1,,,,,18,,,,,20.8,,
Singapore,SGP,Number of deaths ages 5-14 years,SH.DTH.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,81,,,,,,,,,,56,,,,,48,42,
Singapore,SGP,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,26.1,24.6,23.2,22.1,21.1,20.2,19.5,18.9,18.5,18.1,17.9,17.7,17.6,17.6,17.6,17.6,17.6,17.7,17.8,17.9,18.2,18.7,19.3,20,20.9,22,
Singapore,SGP,Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,19.1,18.2,17.4,16.7,16.1,15.5,15,14.7,14.3,14.1,13.9,13.8,13.7,13.7,13.7,13.7,13.7,13.8,13.9,14.1,14.3,14.6,15,15.5,16.2,16.9,
Singapore,SGP,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,26.5,25,23.7,22.5,21.5,20.7,20,19.4,18.9,18.5,18.2,18.1,18,17.9,17.9,17.9,17.9,18,18,18.2,18.5,19,19.5,20.3,21.1,22.2,
Singapore,SGP,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,
Singapore,SGP,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Women who believe a husband is justified in beating his wife when she burns the food (%),SG.VAW.BURN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),SG.VAW.1549.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,
Singapore,SGP,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),SG.NOD.CONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,
Singapore,SGP,Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),SG.MMR.LEVE.EP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,
Singapore,SGP,Legislation exists on domestic violence (1=yes; 0=no),SG.LEG.DVAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,
Singapore,SGP,Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),SG.LAW.NODC.HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,
Singapore,SGP,Law mandates paid or unpaid maternity leave (1=yes; 0=no),SG.LAW.LEVE.PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,
Singapore,SGP,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,
Singapore,SGP,Law prohibits or invalidates child or early marriage (1=yes; 0=no),SG.LAW.CHMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
Singapore,SGP,Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),SG.JOB.NOPN.EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,
Singapore,SGP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,4.8,4.8,4.3,4.3,11.8,11.8,16,16,16,21.2,24.5,24.5,23.4,23.4,22.2,24.2,24.2,25.3,23.9,23.8,23
Singapore,SGP,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,3.111500025,2.869839907,2.490230083,2.390110016,2.441720009,2.692529917,2.451050043,2.291359901,2.249660015,2.560300112,2.584280014,3.268549919,3.94904995,,,,,3.65583992,,,,,,,,,,,,3.327049971,3.556060076,3.900000095,3.998790026,3.676919937,3.219690084,2.86887002,2.961280107,2.781919956,3.031620026,3.106790066,3.077640057,3.118499994,2.915790081,,,,
Singapore,SGP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2845993,19.46945,18.1828804,21.80652046,20.30520058,19.81694984,19.74931908,20.01840973,19.94285965,17.19886971,17.1686306,19.89241028,21.16143036,19.95866013,,,,
Singapore,SGP,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,,,,,,,,,,,,15.77896976,16.69986916,17.06439972,18.01119995,18.9690094,21.67844009,14.91662025,15.04493999,15.01791954,15.87042046,15.92440033,24.38567924,32.48239136,,,,,34.03667068,,,,,,,,,,,,,,,,,,,,32.5905304,34.41669083,35.06150055,35.63068008,38.0352211,35.28406143,,,,
Singapore,SGP,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.49979019,27.36515045,26.0526104,25.94206047,22.4102993,,,,
Singapore,SGP,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,,,,,,,,,,,,35.35322189,37.36618042,37.94966125,33.56813049,36.48062134,36.24597931,40.53614044,39.77088165,40.565979,43.13853073,44.58880997,39.93104935,31.75230026,,,,,34.83018112,,,,,,,,,,,,,,,,,,,,25.60021019,24.81203079,24.96838951,23.8345108,21.47359085,22.96219063,,,,
Singapore,SGP,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.06672001,15.74985027,16.68468094,,,,,,,
Singapore,SGP,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25,,,4.15,,4.07,,3.904885,,4.047371,
Singapore,SGP,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53,,,4.23,,4.39,,4.249636,,4.395202,
Singapore,SGP,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19,,,4.09,,4.13,,4.004448,,4.143632,
Singapore,SGP,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.21,,,4.12,,4.07,,3.966698,,4.09353,
Singapore,SGP,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.04,,,3.86,,3.99,,3.703168,,3.956593,
Singapore,SGP,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,,,4.22,,4.15,,4.278593,,4.20396,
Singapore,SGP,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,4.02,,4.1,,4.007115,,4.178941,
Singapore,SGP,"Lead time to import, median case (days)",LP.IMP.DURS.MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,1.78,,2,,2,,2,
Singapore,SGP,"Lead time to export, median case (days)",LP.EXP.DURS.MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,2.17,,2,,2,,2,
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.161504498,0.471368155,0.763278139,1.185203797,2.873418722,8.34995903,13.47162042,19.59076716,24.15543693,36,41.67042518,47,53.83794329,62,61,59,69.9,69,69,71,71,72,80.90205685,79.02923586,79.012957,81,
Singapore,SGP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.8725175,,177.8933058,235.4401507,275.4490288,296.9533315,359.5868804,390.3379678,420.8459706,529.6714501,607.2896363,635.3016516,609.3538219,822.3449666,932.0683172,890.2707425,
Singapore,SGP,Secure Internet servers,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525,,732,981,1175,1307,1650,1889,2099,2689,3148,3375,3290,4498,5159,4992,
Singapore,SGP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.267699129,0.78480102,1.761017654,3.753152897,6.527669218,9.803124308,12.46053801,14.5966989,17.07514233,19.56862385,22.092629,24.84735045,26.35180486,27.12154021,27.01732367,27.59557606,26.71692494,26.45017696,25.44654773,
